system:index,NO2_column_number_density,month,sector,year,.geo
0_000000000000000000f2,3.77E-05,1,Murambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f3,3.66E-05,1,Ngoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f4,3.94E-05,1,Ntarabana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f5,3.39E-05,1,Rukozo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f6,3.65E-05,1,Rusiga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f7,3.79E-05,1,Shyrongi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f8,3.41E-05,1,Tumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f9,3.53E-05,1,Busengo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000fa,3.61E-05,1,Coko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000fb,3.56E-05,1,Cyabingo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000fc,3.45E-05,1,Gakenke,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000fd,3.48E-05,1,Gashenyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000fe,3.59E-05,1,Janja,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ff,3.65E-05,1,Kamubuga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000100,3.56E-05,1,Karambo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000101,3.57E-05,1,Kivuruga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000102,3.57E-05,1,Mataba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000103,3.50E-05,1,Minazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000104,3.56E-05,1,Mugunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000105,3.66E-05,1,Muhondo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000106,3.40E-05,1,Muyongwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000107,3.57E-05,1,Muzo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000108,3.57E-05,1,Nemba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000109,3.70E-05,1,Ruli,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010a,3.58E-05,1,Rusasa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010b,3.32E-05,1,Rushashi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010c,3.27E-05,1,Busogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010d,3.25E-05,1,Cyuve,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010e,3.36E-05,1,Gacaca,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010f,3.53E-05,1,Gashaki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000110,3.15E-05,1,Gataraga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000111,3.29E-05,1,Kimonyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000112,3.23E-05,1,Kinigi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000113,3.38E-05,1,Muhoza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000114,3.41E-05,1,Muko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000115,3.27E-05,1,Musanze,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000116,3.49E-05,1,Nkotsi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000117,3.14E-05,1,Nyange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000118,3.49E-05,1,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000119,3.59E-05,1,Rwaza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011a,3.31E-05,1,Shingiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011b,3.54E-05,1,Bungwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011c,3.53E-05,1,Butaro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011d,3.31E-05,1,Cyanika,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011e,3.60E-05,1,Cyeru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011f,3.24E-05,1,Gahunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000120,3.55E-05,1,Gatebe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000121,3.50E-05,1,Gitovu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000122,3.26E-05,1,Kagogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000123,3.40E-05,1,Kinoni,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000124,3.35E-05,1,Kinyababa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000125,3.65E-05,1,Kivuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000126,3.56E-05,1,Nemba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000127,3.25E-05,1,Rugarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000128,3.71E-05,1,Rugengabari,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000129,3.56E-05,1,Ruhunde,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012a,3.64E-05,1,Rusarabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012b,3.65E-05,1,Rwerere,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012c,3.89E-05,1,Bukure,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012d,3.64E-05,1,Bwisige,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012e,3.48E-05,1,Byumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012f,3.39E-05,1,Cyumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000130,3.92E-05,1,Giti,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000131,3.72E-05,1,Kageyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000132,3.53E-05,1,Kaniga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000133,3.40E-05,1,Manyagiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000134,3.38E-05,1,Miyove,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000135,3.35E-05,1,Mukarange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000136,3.89E-05,1,Muko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000137,3.78E-05,1,Mutete,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000138,3.74E-05,1,Nyamiyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000139,3.48E-05,1,Nyankenke,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013a,3.51E-05,1,Rubaya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013b,3.63E-05,1,Rukomo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013c,3.53E-05,1,Rushaki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013d,3.79E-05,1,Rutare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013e,3.76E-05,1,Ruvune,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013f,3.95E-05,1,Rwamiko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000140,3.36E-05,1,Shangasha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000141,3.81E-05,1,Fumbwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000142,3.83E-05,1,Gahengeri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000143,3.84E-05,1,Gishali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000144,3.89E-05,1,Karenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000145,3.89E-05,1,Kigabiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000146,3.82E-05,1,Muhazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000147,3.87E-05,1,Munyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000148,3.85E-05,1,Munyiginya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000149,4.01E-05,1,Musha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014a,3.77E-05,1,Muyumbu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014b,3.80E-05,1,Mwulire,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014c,3.90E-05,1,Nyakaliro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014d,3.84E-05,1,Nzige,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014e,3.89E-05,1,Rubona,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014f,3.63E-05,1,Gatunda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000150,3.55E-05,1,Karama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000151,3.82E-05,1,Karangazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000152,3.63E-05,1,Katabagemu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000153,3.66E-05,1,Kiyombe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000154,3.75E-05,1,Matimba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000155,3.45E-05,1,Mimuri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000156,3.60E-05,1,Mukama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000157,3.73E-05,1,Musheri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000158,3.82E-05,1,Nyagatare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000159,3.81E-05,1,Rukomo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000015a,3.86E-05,1,Rwempasha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000015b,3.81E-05,1,Rwimiyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000015c,3.93E-05,1,Tabagwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000015d,3.91E-05,1,Gasange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000015e,3.76E-05,1,Gatsibo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000015f,3.84E-05,1,Gitoki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000160,3.82E-05,1,Kabarore,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000161,3.82E-05,1,Kageyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000162,3.73E-05,1,Kiramuruzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000163,3.85E-05,1,Kiziguro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000164,3.84E-05,1,Muhura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000165,3.84E-05,1,Murambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000166,3.69E-05,1,Ngarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000167,3.74E-05,1,Nyagihanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000168,3.90E-05,1,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000169,3.81E-05,1,Rugarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016a,3.81E-05,1,Rwimbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016b,3.77E-05,1,Gahini,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016c,3.73E-05,1,Kabare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016d,3.66E-05,1,Kabarondo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016e,3.89E-05,1,Mukarange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016f,3.62E-05,1,Murama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000170,3.71E-05,1,Murundi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000171,3.82E-05,1,Mwiri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000172,3.89E-05,1,Ndego,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000173,3.87E-05,1,Nyamirama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000174,3.71E-05,1,Rukara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000175,3.88E-05,1,Ruramira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000176,3.93E-05,1,Rwinkwavu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000177,3.47E-05,1,Gahara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000178,3.44E-05,1,Gatore,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000179,3.40E-05,1,Kigarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017a,3.62E-05,1,Kigina,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017b,3.50E-05,1,Kirehe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017c,3.51E-05,1,Mahama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017d,3.78E-05,1,Mpanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017e,3.37E-05,1,Musaza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017f,3.69E-05,1,Mushikiri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000180,3.72E-05,1,Nasho,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000181,3.40E-05,1,Nyamugari,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000182,3.80E-05,1,Nyarubuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000183,3.85E-05,1,Gashanda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000184,3.55E-05,1,Jarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000185,3.84E-05,1,Karembo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000186,3.68E-05,1,Kazo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000187,3.79E-05,1,Kibungo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000188,3.80E-05,1,Mugesera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000189,3.66E-05,1,Murama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018a,3.47E-05,1,Mutenderi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018b,3.70E-05,1,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018c,3.77E-05,1,Rukira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018d,3.86E-05,1,Rukumberi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018e,3.86E-05,1,Rurenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018f,3.92E-05,1,Sake,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000190,3.84E-05,1,Zaza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000191,3.82E-05,1,Gashora,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000192,3.82E-05,1,Juru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000193,3.68E-05,1,Kamabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000194,4.01E-05,1,Mareba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000195,3.99E-05,1,Mayange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000196,3.96E-05,1,Musenyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000197,3.90E-05,1,Mwogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000198,3.82E-05,1,Ngeruka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000199,3.89E-05,1,Ntarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019a,3.88E-05,1,Nyamata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019b,3.82E-05,1,Nyarugenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019c,3.83E-05,1,Rilima,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019d,3.90E-05,1,Ruhuha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019e,3.61E-05,1,Rweru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019f,3.94E-05,1,Shyara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000000,4.47E-05,2,Gitega,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000001,4.06E-05,2,Kanyinya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002,4.27E-05,2,Kigali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000003,4.43E-05,2,Kimisagara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004,3.69E-05,2,Mageregere,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000005,4.47E-05,2,Muhima,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000006,4.42E-05,2,Nyakabanda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000007,4.12E-05,2,Nyamirambo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000008,4.47E-05,2,Nyarugenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000009,4.47E-05,2,Rwezamenyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000a,3.91E-05,2,Bumbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000b,4.19E-05,2,Gatsata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000c,3.65E-05,2,Gikomero,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000d,4.25E-05,2,Gisozi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000e,3.87E-05,2,Jabana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000f,3.86E-05,2,Jali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000010,4.41E-05,2,Kacyiru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000011,4.37E-05,2,Kimihurura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000012,4.11E-05,2,Kimironko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000013,4.15E-05,2,Kinyinya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000014,3.95E-05,2,Ndera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000015,3.91E-05,2,Nduba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000016,4.12E-05,2,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017,3.71E-05,2,Rusororo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000018,3.72E-05,2,Rutunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000019,3.70E-05,2,Gahanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001a,3.89E-05,2,Gatenga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001b,4.26E-05,2,Gikondo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001c,3.81E-05,2,Kagarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001d,3.87E-05,2,Kanombe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001e,4.13E-05,2,Kicukiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001f,4.00E-05,2,Kigarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000020,3.80E-05,2,Masaka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000021,3.97E-05,2,Niboye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000022,3.93E-05,2,Nyarugunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000023,3.74E-05,2,Busasamana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000024,3.89E-05,2,Busoro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000025,3.37E-05,2,Cyabakamyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000026,3.90E-05,2,Kibilizi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000027,3.54E-05,2,Kigoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000028,3.23E-05,2,Mukingo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000029,3.88E-05,2,Muyira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002a,3.83E-05,2,Ntyazo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002b,3.39E-05,2,Nyagisozi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002c,3.62E-05,2,Rwabicuma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002d,3.82E-05,2,Gikonko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002e,3.75E-05,2,Gishubi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002f,3.44E-05,2,Kansi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030,3.43E-05,2,Kibirizi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000031,3.66E-05,2,Kigembe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000032,3.90E-05,2,Mamba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033,3.59E-05,2,Muganza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000034,3.67E-05,2,Mugombwa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000035,3.72E-05,2,Mukindo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000036,3.71E-05,2,Musha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037,3.47E-05,2,Ndora,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000038,3.74E-05,2,Nyanza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000039,3.60E-05,2,Save,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003a,3.10E-05,2,Busanze,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003b,3.22E-05,2,Cyahinda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c,3.56E-05,2,Kibeho,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003d,3.21E-05,2,Kivu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003e,3.56E-05,2,Mata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
