Dist_ID,District,Name,Prov_ID,Province,Sect_ID,NO2_mean,year,month,date,CO_mean,SO2_mean,O3_mean,AER_mean,CH4_mean
11,Nyarugenge,Gitega,1,Kigali City,1101,4.68364326350165e-05,2022,3,2022-03,0.03163610047827687,-1.5690660585996057e-05,0.11312622902691022,-0.47476617247217356,
11,Nyarugenge,Gitega,1,Kigali City,1101,4.665874660666157e-05,2022,4,2022-04,0.025585323795167262,7.615255476425438e-05,0.11434331357052019,-0.7147347760785256,
11,Nyarugenge,Gitega,1,Kigali City,1101,5.063902690383367e-05,2022,5,2022-05,0.028673360631959476,0.00023304949514730013,0.11720149339857765,-0.6494859933541897,
11,Nyarugenge,Gitega,1,Kigali City,1101,6.211307885500637e-05,2022,6,2022-06,0.029693382424519618,7.826620413604113e-05,0.11993013030501863,-0.4927399808238767,
11,Nyarugenge,Gitega,1,Kigali City,1101,6.690038473380395e-05,2022,7,2022-07,0.035458627157882124,-7.822811659491134e-05,0.12189310616984879,-0.3141076329940336,1878.2089645080182
11,Nyarugenge,Gitega,1,Kigali City,1101,5.9419780226913535e-05,2022,8,2022-08,0.04016227279209639,0.00016589650857835525,0.12394378677130014,-0.6590631732858901,
11,Nyarugenge,Gitega,1,Kigali City,1101,5.245034975561125e-05,2022,9,2022-09,0.035689426676519975,3.785177596010357e-06,0.12585578738087744,-0.596613500281677,
11,Nyarugenge,Gitega,1,Kigali City,1101,6.0901487158439624e-05,2022,10,2022-10,0.035887811873579326,-5.258384007545662e-05,0.1274729351304364,-0.6138508720821642,
11,Nyarugenge,Gitega,1,Kigali City,1101,4.740233617483927e-05,2022,11,2022-11,0.035890361882877496,2.620581384114366e-05,0.12425985867926179,-0.8885893800053676,
11,Nyarugenge,Gitega,1,Kigali City,1101,4.4727777702095384e-05,2022,12,2022-12,0.031262020412268006,0.00020843745096107034,0.12160300364649489,-0.7482369880079189,
11,Nyarugenge,Gitega,1,Kigali City,1101,4.493222003488874e-05,2023,1,2023-01,0.033110394437284064,-4.392027680045214e-05,0.11836883591396119,-0.6635266721241245,
11,Nyarugenge,Gitega,1,Kigali City,1101,3.7410619328021894e-05,2023,2,2023-02,0.03879722905550334,8.030921201329321e-05,0.1185141055729007,-0.3711280563679207,
