Dist_ID,District,Name,Prov_ID,Province,Sect_ID,NO2_max,NO2_mean,NO2_min,year,month,date,CO_mean,CO_min,CO_max,SO2_mean,SO2_min,SO2_max,O3_mean,O3_min,O3_max
21,Nyanza,Busasamana,2,Southern Province,2101,4.071425072157832e-05,3.821045120755422e-05,3.6456345361368374e-05,2023,1,2023-01,0.0301131627537861,0.029429684205019176,0.030694495085421138,-6.574969417627768e-05,-0.00016606409145368962,8.35696099141714e-05,0.11859041674559091,0.11832074518325604,0.11881373599840982
21,Nyanza,Busoro,2,Southern Province,2102,4.239633198759486e-05,3.874887564858875e-05,3.484125644151587e-05,2023,1,2023-01,0.033160094361279445,0.03213851166763167,0.03411603510396648,7.273191323622112e-05,-0.00010740482647957998,0.00018498787857163502,0.11853447068624003,0.11825343138324108,0.11881594300707399
21,Nyanza,Cyabakamyi,2,Southern Province,2103,4.151271334379448e-05,3.846985587668414e-05,3.568007867836267e-05,2023,1,2023-01,0.030534167694389793,0.0302040645264027,0.030877767589998894,9.313204894020957e-06,-0.00019156904752281914,0.00019653823505698102,0.11848013962529559,0.11825421680693479,0.11881454344613182
21,Nyanza,Kibilizi,2,Southern Province,2104,4.0434992367705676e-05,3.800948795488056e-05,3.484125644151587e-05,2023,1,2023-01,0.03282982741671544,0.03158913943302818,0.03392424733483525,4.663966439803719e-05,-7.92347303436871e-05,0.00021363496217266593,0.11866379097632437,0.11840617420149091,0.11894269487614614
21,Nyanza,Kigoma,2,Southern Province,2105,4.1416444015498276e-05,3.888178373898799e-05,3.6316876152314975e-05,2023,1,2023-01,0.03142546614718934,0.02991645368036533,0.03322189105380839,4.073113053082593e-05,-9.736136685598078e-05,0.00016274530977274207,0.1183529355076449,0.11815700306961825,0.11855854885939217
21,Nyanza,Mukingo,2,Southern Province,2106,4.130747768155754e-05,3.843692274203251e-05,3.606709220658751e-05,2023,1,2023-01,0.030077690867619994,0.02951247197638262,0.03079467529321318,-2.2294092689884177e-05,-0.00013261764346700076,0.00010063781739383941,0.11849131076278398,0.11828087160482822,0.11870969198096123
21,Nyanza,Muyira,2,Southern Province,2107,4.0287605277414e-05,3.813557513865153e-05,3.658717962687607e-05,2023,1,2023-01,0.03156709636453547,0.030308305839075407,0.03300408794236332,1.3205292100214943e-05,-0.00016520849131810035,0.0001484484854891312,0.11858073046937223,0.11821630773077432,0.11894269487614614
21,Nyanza,Ntyazo,2,Southern Province,2108,4.1206490021366716e-05,3.8493880271980754e-05,3.5647822404244016e-05,2023,1,2023-01,0.0323309535671598,0.030881045849804778,0.03392424733483525,4.736910899976765e-06,-0.00016520849131810035,0.00021363496217266593,0.11862551817039288,0.1184083740515276,0.11884749971065493
21,Nyanza,Nyagisozi,2,Southern Province,2109,4.181882706163531e-05,3.890350214249078e-05,3.568007867836267e-05,2023,1,2023-01,0.030191017085550824,0.02875594734054126,0.03082474137027779,5.90802427127719e-05,-0.00019719712391662672,0.00019653823505698102,0.1186968286962477,0.1182725142778557,0.11909727574544833
21,Nyanza,Rwabicuma,2,Southern Province,2110,4.044956333669342e-05,3.8668496808207064e-05,3.6445037493103146e-05,2023,1,2023-01,0.03044121278606085,0.02953570155955912,0.031026937963503746,-4.070268000174525e-06,-9.719797895918685e-05,7.491292697282534e-05,0.11874721308237275,0.11843961411583288,0.11887078813592178
22,Gisagara,Gikonko,2,Southern Province,2201,4.0186800028531146e-05,3.794208271097799e-05,3.5908270001340576e-05,2023,1,2023-01,0.031651133428924665,0.030363649889210968,0.032864816236026245,4.606477644340097e-05,-0.0001538759264490136,0.00022719337451615725,0.11862143907705057,0.11839638189620218,0.11893142910740426
22,Gisagara,Gishubi,2,Southern Province,2202,4.140831865495335e-05,3.827424207910448e-05,3.637313515043014e-05,2023,1,2023-01,0.03196411211026649,0.030470959360230383,0.03301693472029404,-2.1885067266596107e-05,-0.00019330457815752453,6.145935936265119e-05,0.11883182044865008,0.11861519685838494,0.1190517129054297
22,Gisagara,Kansi,2,Southern Province,2203,4.031522705085921e-05,3.909547227001615e-05,3.6024384315625425e-05,2023,1,2023-01,0.029767003381501858,0.02903403222733016,0.030569298701850937,-3.488301616532218e-05,-0.00017316425573251992,7.19086792139611e-05,0.11878148341419821,0.11851377688919064,0.11911702783154474
22,Gisagara,Kibirizi,2,Southern Province,2204,4.106331970396365e-05,3.93523671091019e-05,3.489014553209501e-05,2023,1,2023-01,0.02997841293288931,0.029266595179155343,0.030883249884762116,7.594118076645299e-05,-6.295493141836067e-05,0.00019437903822865308,0.11875256345531321,0.11849946990812224,0.1190426387295772
22,Gisagara,Kigembe,2,Southern Province,2205,4.1769914381840724e-05,3.7931983857485356e-05,3.506834427056425e-05,2023,1,2023-01,0.029637543964093873,0.02903403222733016,0.031042741892325292,-4.5419077234840593e-05,-0.00019287815737992117,0.00015656285018109304,0.1186508934982648,0.1184732686627615,0.1188671308696362
22,Gisagara,Mamba,2,Southern Province,2206,4.1481433226269886e-05,3.850949223811283e-05,3.601165161959045e-05,2023,1,2023-01,0.03275036517981129,0.0311090069199671,0.03428897774490995,-2.4672765375087415e-05,-0.0001789446741916172,7.833455392373648e-05,0.11878389675275963,0.11852833926919236,0.11896332934798011
22,Gisagara,Muganza,2,Southern Province,2207,4.0079840690243054e-05,3.749737393847366e-05,3.463737985158294e-05,2023,1,2023-01,0.031163982346302917,0.030080177663264318,0.03212328871974286,5.183257314929238e-05,-0.00021584330644971734,0.00017744004668659665,0.11875411433643876,0.1185594630080157,0.11903102614238481
22,Gisagara,Mugombwa,2,Southern Province,2208,4.113266560373644e-05,3.7624963236222695e-05,3.5400832865824735e-05,2023,1,2023-01,0.030057497342325313,0.029349675448017483,0.031262319356749675,1.165295427916284e-05,-0.00022221428252490062,0.0001630796690376296,0.11868862751193067,0.11851222978427013,0.11908684231367399
22,Gisagara,Mukindo,2,Southern Province,2209,4.1769914381840724e-05,3.7979273769152025e-05,3.452426515707488e-05,2023,1,2023-01,0.030588976434085598,0.029564182830782382,0.03167382369259669,-0.00014944732208532177,-0.000278989169919144,9.521778762726328e-05,0.11855702746091604,0.11830369146759531,0.1188671308696362
22,Gisagara,Musha,2,Southern Province,2210,4.186391390056736e-05,3.713579567040252e-05,3.454241970224244e-05,2023,1,2023-01,0.03171715591205475,0.03041383274958422,0.032968788682135014,-1.4578504711639064e-05,-9.853543128931807e-05,0.00017697629121154435,0.11866825821096987,0.11839638189620218,0.11902126396981372
22,Gisagara,Ndora,2,Southern Province,2211,3.952554283833611e-05,3.679179688858127e-05,3.463737985158294e-05,2023,1,2023-01,0.031082094196345177,0.02959473884843247,0.032968788682135014,3.321871654454956e-05,-7.570216600492613e-05,0.00011442467123307225,0.11879350539509691,0.11859094830258932,0.11903102614238481
22,Gisagara,Nyanza,2,Southern Province,2212,4.0263534867718344e-05,3.6403595732828435e-05,3.337937956094853e-05,2023,1,2023-01,0.029664448491698026,0.02906783870526726,0.030890879674975974,0.00010739040572621613,-4.569435977391703e-05,0.0002176876348908977,0.11875204403056984,0.11852520839305537,0.11891051449242736
22,Gisagara,Save,2,Southern Province,2213,4.133386279109798e-05,3.789545022160252e-05,3.4847282621432476e-05,2023,1,2023-01,0.030733316176658074,0.02974077469523096,0.031789652429900936,-1.5921424804166367e-05,-9.171136559147793e-05,9.571180073471739e-05,0.1188693217555183,0.11865076013909541,0.11907153659831317
23,Nyaruguru,Busanze,2,Southern Province,2301,4.001436181485505e-05,3.634451274012746e-05,3.3418018421436445e-05,2023,1,2023-01,0.027413973068973085,0.026071299309034002,0.02850013729354319,-3.2153282000609335e-05,-0.00022844503839814306,0.00014153138184605122,0.11856208062278668,0.11832085571264563,0.11880179732670851
23,Nyaruguru,Cyahinda,2,Southern Province,2302,3.851788532873914e-05,3.518244244051455e-05,3.274976393533928e-05,2023,1,2023-01,0.028648945927424018,0.027241065705626146,0.029935210680201482,5.389078910465218e-05,-7.64432365194463e-05,0.00015746471608113198,0.11857400047767377,0.1183753227906457,0.11875103619227459
23,Nyaruguru,Kibeho,2,Southern Province,2303,4.0527881418597364e-05,3.762236402121854e-05,3.3297418135787215e-05,2023,1,2023-01,0.02818883903604713,0.027094650827034814,0.02938230526827858,0.00011559982879883725,-4.085728951964578e-05,0.00019178149760818737,0.11845522974933599,0.11807474189947224,0.11894251478191777
23,Nyaruguru,Kivu,2,Southern Province,2304,3.988702613642192e-05,3.37850204165638e-05,2.919771091316295e-05,2023,1,2023-01,0.02575815757173233,0.024294452640534005,0.02787286338442256,-2.163527942154562e-05,-0.0002122123878195381,0.00019603130520768502,0.1182893947148434,0.11791976686076672,0.11881383106191265
23,Nyaruguru,Mata,2,Southern Province,2305,4.3548380950505947e-05,3.850173709888072e-05,3.193711327663893e-05,2023,1,2023-01,0.02767899308849475,0.026791597196129356,0.029102059337930062,5.746095796886136e-05,-8.282554140432595e-05,0.00018235243900553317,0.11859067133421024,0.11821330075519416,0.1190575955910113
23,Nyaruguru,Muganza,2,Southern Province,2306,3.9960866560983916e-05,3.584502328336165e-05,3.264271149224652e-05,2023,1,2023-01,0.02619301101397083,0.02392920406930706,0.029008654703946028,7.678269258663364e-05,-0.00012219635396277763,0.0002691171317570173,0.11824700152212148,0.11797004681271876,0.11849279970367303
23,Nyaruguru,Munini,2,Southern Province,2307,3.907754771984147e-05,3.583411665338607e-05,3.313597304363806e-05,2023,1,2023-01,0.02858283278415772,0.027749543491045008,0.029935210680201482,1.3897435472882635e-05,-8.909141768069142e-05,0.00014307308667828368,0.11850255597119179,0.11812571874101274,0.11875103619227459
23,Nyaruguru,Ngera,2,Southern Province,2308,4.0653758901861734e-05,3.7848130092321004e-05,3.367831570043598e-05,2023,1,2023-01,0.02901091263207901,0.02842110030994971,0.029675472219141796,-1.214716806099879e-05,-0.0002018263625013015,0.0001850084565953646,0.11862317521754408,0.11842908446845397,0.1190026348028727
23,Nyaruguru,Ngoma,2,Southern Province,2309,3.846297351158207e-05,3.50963231882815e-05,3.328731226824566e-05,2023,1,2023-01,0.029003855887253217,0.02834720166640672,0.02958442117463648,0.00010067874962917563,-4.2070694398438925e-05,0.00024241196159815757,0.1186470134122609,0.11847538677898231,0.11887511533899874
23,Nyaruguru,Nyabimata,2,Southern Province,2310,4.104274941369326e-05,3.61842006684556e-05,3.305224709523776e-05,2023,1,2023-01,0.02611715866892667,0.024095991452637876,0.028662665904440797,0.00014027116417696724,-3.765261821460308e-05,0.0003051504297071913,0.11839478596587327,0.11812382077838884,0.1188115465613559
23,Nyaruguru,Nyagisozi,2,Southern Province,2311,3.8688819146392196e-05,3.505629919122776e-05,3.30509758914043e-05,2023,1,2023-01,0.028269011490489434,0.02753975317660685,0.029307861410888248,0.00011314112129894759,2.1115499941000728e-05,0.00019111285455669432,0.11863696967532902,0.11847804464969088,0.1187901769086946
23,Nyaruguru,Ruheru,2,Southern Province,2312,4.104274941369326e-05,3.7774206276734274e-05,3.4319386992460844e-05,2023,1,2023-01,0.02703221632511981,0.025739948539034854,0.028567135300540402,8.96130977248042e-05,-8.909141768069142e-05,0.00039180695424915357,0.11853796651970173,0.11819099975002438,0.1188260346689978
23,Nyaruguru,Ruramba,2,Southern Province,2313,4.315922335126214e-05,4.02968654903332e-05,3.530468038067084e-05,2023,1,2023-01,0.02658431808125932,0.02550643642370789,0.027959148114973815,8.101327392093897e-05,-5.4312106602374597e-05,0.00015155020458976058,0.11862672080484093,0.1183465682375193,0.11896688006398017
23,Nyaruguru,Rusenge,2,Southern Province,2314,4.284651268933829e-05,3.821695205748437e-05,3.3520343174340566e-05,2023,1,2023-01,0.02890880524126702,0.027800166987658956,0.02956573828077368,7.045685397684194e-05,-7.64432365194463e-05,0.00023594031378356821,0.11866747295977952,0.11850587536466149,0.11899493121111344
24,Huye,Gishamvu,2,Southern Province,2401,4.284651268933829e-05,4.1345468716334495e-05,3.8364746968071104e-05,2023,1,2023-01,0.02868204522161545,0.028379652237920272,0.029136009384207278,4.984002827920935e-05,-9.218294442181786e-05,0.0002339440711479818,0.11884052105355024,0.11872182215722085,0.11897552455390956
24,Huye,Huye,2,Southern Province,2402,4.415388125436422e-05,4.098082618982884e-05,3.9053250726492004e-05,2023,1,2023-01,0.030098891448597873,0.028882296075021595,0.030488046987228488,-5.651022966852495e-05,-0.00017660861344734823,0.00013315144132126954,0.11898772740082779,0.11879305288191712,0.1192172110138012
24,Huye,Karama,2,Southern Province,2403,4.284651268933829e-05,3.9404608828113545e-05,3.62914041359797e-05,2023,1,2023-01,0.029368440654651627,0.028086867067600517,0.030270165981702384,1.1880056419603066e-06,-0.00017392260997946523,0.00023594031378356821,0.11899055403993923,0.1185881037376465,0.11935204486516772
24,Huye,Kigoma,2,Southern Province,2404,4.22768331288698e-05,3.916201899708827e-05,3.643244721744447e-05,2023,1,2023-01,0.02926617842742473,0.028615426546953333,0.029932695528631075,-0.00010687094318008071,-0.00031946499095762687,9.367286924012525e-05,0.1187810818686236,0.11859372360054565,0.11913943718080074
24,Huye,Kinazi,2,Southern Province,2405,4.152858866597209e-05,3.909102527155378e-05,3.636339888877274e-05,2023,1,2023-01,0.03025770967252204,0.029263016733184006,0.03238781205421004,1.4548301136656203e-05,-0.00016606409145368962,0.00018770342693344254,0.1186333865672195,0.11850342227935491,0.11882883871011177
24,Huye,Maraba,2,Southern Province,2406,4.365335329851129e-05,4.088300126746832e-05,3.712865390758432e-05,2023,1,2023-01,0.02856545115986391,0.02733482192684921,0.030123580024372317,-2.3577374061468433e-05,-0.0001404955217270999,0.00010456207634408481,0.11900159245215061,0.11860239680195685,0.1192117682675291
24,Huye,Mbazi,2,Southern Province,2407,4.415388125436422e-05,4.0091081673693056e-05,3.749747939272837e-05,2023,1,2023-01,0.030398240922369063,0.029315213533685103,0.030902413221160142,-2.1186281725445903e-05,-9.324240563731534e-05,4.243661245200406e-05,0.1188931977128658,0.11865413578553738,0.1192117682675291
24,Huye,Mukura,2,Southern Province,2408,4.2266655166841553e-05,3.9942949597460524e-05,3.7803578697625814e-05,2023,1,2023-01,0.029212504719703134,0.028379652237920272,0.029992896324756203,6.259951162288969e-05,-0.00018660268230437507,0.0002474159398687335,0.11866848199988868,0.11851377688919064,0.1190026348028727
24,Huye,Ngoma,2,Southern Province,2409,4.415388125436422e-05,4.136461126775296e-05,3.9386177662363545e-05,2023,1,2023-01,0.029577778930747006,0.0289697280144064,0.03032750218193348,4.261103994632026e-05,-9.710871540506077e-05,0.00018903100936289613,0.11877667352037297,0.1185349534222203,0.11905958104263224
24,Huye,Ruhashya,2,Southern Province,2410,4.237587987974425e-05,3.8272975914958324e-05,3.640478443147707e-05,2023,1,2023-01,0.029855668610327953,0.02861936442121217,0.03071161443738138,1.9585112189039982e-05,-8.111793180253174e-05,0.00021017811810031291,0.11872017855591173,0.11841874585593486,0.11904964606182618
24,Huye,Rusatira,2,Southern Province,2411,4.127379271238945e-05,3.803729480370121e-05,3.5908270001340576e-05,2023,1,2023-01,0.030194626118895347,0.029600602191461052,0.03201985347557951,0.0001381274065329301,1.0374941886671976e-06,0.0002427949523934393,0.11863725235055482,0.11841874585593486,0.1188568914217446
24,Huye,Rwaniro,2,Southern Province,2412,4.2641365143102766e-05,4.081400446339848e-05,3.774770056909252e-05,2023,1,2023-01,0.029800112958470206,0.029263016733184006,0.030731982181482705,-3.901450888665408e-05,-0.00031946499095762687,0.00016681312819363526,0.11872492644284928,0.11844027744264904,0.11913943718080074
24,Huye,Simbi,2,Southern Province,2413,4.0984663318275076e-05,3.7588421723811566e-05,3.567354794026975e-05,2023,1,2023-01,0.02994836502145577,0.02917528878034069,0.03071161443738138,-4.225918538847704e-05,-0.00015527830252481654,3.2269442180701484e-05,0.11873102862745814,0.1185066554881089,0.11919691761311835
24,Huye,Tumba,2,Southern Province,2414,4.2266655166841553e-05,4.04675380786412e-05,3.770937114933131e-05,2023,1,2023-01,0.029243629745910264,0.028500647504305945,0.030253488890264683,0.0001777186567048689,3.1993751092932584e-05,0.0002474159398687335,0.11869748515711823,0.11849946990812224,0.11895284086466466
25,Nyamagabe,Buruhukiro,2,Southern Province,2501,3.953105229184693e-05,3.544037379257922e-05,3.229388226454954e-05,2023,1,2023-01,0.025259492332353802,0.02381711295383316,0.027373071121872886,0.00014312669476894115,-0.000580739870201757,0.0004760250012623044,0.11835057888086951,0.11801135654928178,0.11869888313531687
25,Nyamagabe,Cyanika,2,Southern Province,2502,4.141173252932895e-05,3.9060979048947615e-05,3.614854825589891e-05,2023,1,2023-01,0.028803689909246026,0.028097382500043802,0.029762671839250927,-0.00010525251112850743,-0.0003750864864865308,8.588714106322988e-05,0.11882364617336084,0.1184498251278444,0.11913943718080074
25,Nyamagabe,Gasaka,2,Southern Province,2503,4.0065180730831285e-05,3.653661714611366e-05,3.2224435448938865e-05,2023,1,2023-01,0.02815054499563349,0.02736176193020001,0.02912199291013336,3.072154231376226e-05,-0.0003100360740761777,0.0002091716373604321,0.11868571734374883,0.1184498251278444,0.11881690162833337
25,Nyamagabe,Gatare,2,Southern Province,2504,3.953105229184693e-05,3.654257020511592e-05,3.3582261578424866e-05,2023,1,2023-01,0.025968051577053453,0.024605555041319695,0.027828744994964277,-2.4228968590201757e-05,-0.0001501048738601946,0.00019196183851892757,0.11827769595527793,0.11798021737674104,0.11850756166669829
25,Nyamagabe,Kaduha,2,Southern Province,2505,4.3285108347420726e-05,3.980702703790521e-05,3.720052588256652e-05,2023,1,2023-01,0.028164121039530976,0.026485940384392868,0.029517349029180205,-2.398579688807227e-05,-0.00019323295324936643,0.00013860827859373516,0.1184401477429303,0.11809698206216632,0.11905215581220711
25,Nyamagabe,Kamegeri,2,Southern Province,2506,4.273032453896972e-05,3.744739450152834e-05,3.355043544586524e-05,2023,1,2023-01,0.027805963973824798,0.027341986624161325,0.028807898106903373,2.6556338497193384e-05,-0.0001080919377834477,0.00017177613765983503,0.11874924188248343,0.11847592831550659,0.1189765177728854
25,Nyamagabe,Kibirizi,2,Southern Province,2507,4.098310789094066e-05,3.748782640354462e-05,3.264673162138587e-05,2023,1,2023-01,0.027231562148490145,0.025983825573913863,0.029185856829718207,2.012440360556247e-05,-0.0001125887931495815,0.00014399676887275192,0.11858172860020352,0.11831557532399802,0.11887820182223374
25,Nyamagabe,Kibumbwe,2,Southern Province,2508,4.3285108347420726e-05,4.0352570537036326e-05,3.7425976090128085e-05,2023,1,2023-01,0.02781661287432611,0.026383834760445417,0.029185856829718207,2.678882757814807e-05,-0.00014096704931459622,0.0001823663572513007,0.11858487519843516,0.1182518279710217,0.1191890420759508
25,Nyamagabe,Kitabi,2,Southern Province,2509,4.062285350678623e-05,3.5900299270765245e-05,3.247151951696056e-05,2023,1,2023-01,0.02593080596852427,0.02448389595089139,0.027073896742111827,4.854076764221989e-06,-0.0001473622398516533,0.00038268429852890217,0.11848449815155705,0.11802325155098262,0.11880772401263966
25,Nyamagabe,Mbazi,2,Southern Province,2510,4.181882706163531e-05,3.9935146918251256e-05,3.676447888274012e-05,2023,1,2023-01,0.029280358112005838,0.02838426488998522,0.030235582601360417,2.554054810519317e-05,-0.00013612296694630237,0.0001728217395801765,0.1189242600552085,0.11817978715667794,0.11920267191726411
25,Nyamagabe,Mugano,2,Southern Province,2511,4.127205971178801e-05,3.8270554631094034e-05,3.542412806204256e-05,2023,1,2023-01,0.029191392485776273,0.02816589659146088,0.030381290684522295,6.709392796557992e-05,-0.00012110623061752486,0.00017186527137885355,0.11865593003817003,0.118225326354803,0.11893400120308435
25,Nyamagabe,Musange,2,Southern Province,2512,4.0579349891383105e-05,3.826011849327585e-05,3.486469203877334e-05,2023,1,2023-01,0.029888632544252045,0.028611267872841222,0.031161783603044994,6.102589210620207e-07,-0.00026306020244555367,0.00015300608112309128,0.11842146652522333,0.11819605842005405,0.11860112159596606
25,Nyamagabe,Musebeya,2,Southern Province,2513,4.179866845791618e-05,3.854618688601191e-05,3.471272808790959e-05,2023,1,2023-01,0.026262354234969604,0.025399612864798974,0.02780504663100536,3.080698329745167e-05,-9.631836322814696e-05,0.00020173603641580247,0.11841904604716266,0.11805302208510957,0.11862839003857195
25,Nyamagabe,Mushubi,2,Southern Province,2514,4.037296182623309e-05,3.812362567035492e-05,3.551812246391683e-05,2023,1,2023-01,0.02793424320887347,0.027145898563913886,0.029555304988185576,4.721821419503227e-05,-6.992494386631364e-05,0.00016466145575935436,0.11852574020876654,0.11798021737674104,0.11873415956523604
25,Nyamagabe,Nkomane,2,Southern Province,2515,4.347940450802831e-05,3.945872339957766e-05,3.3582261578424866e-05,2023,1,2023-01,0.027113202834161496,0.02598274661796544,0.028593483535267653,9.49462002663655e-06,-0.00020964196496761994,0.00019196183851892757,0.11837612499519216,0.11808775429964476,0.11880070642644804
25,Nyamagabe,Tare,2,Southern Province,2516,4.296536970116359e-05,3.7299507904308316e-05,3.264673162138587e-05,2023,1,2023-01,0.02693870377601031,0.026208303568885767,0.02804542467023177,3.295919636463976e-05,-8.831653665266705e-05,0.00014399676887275192,0.11859938988187063,0.11840615723768257,0.11882400271182844
25,Nyamagabe,Uwinkingi,2,Southern Province,2517,3.639525685131886e-05,3.39584902918123e-05,3.187572801285891e-05,2023,1,2023-01,0.025908592089583866,0.024013647569188227,0.027373071121872886,7.870265008234549e-05,-7.258388958861018e-05,0.0002703754247223327,0.1184762713852462,0.11801135654928178,0.11883478893867991
26,Ruhango,Bweramana,2,Southern Province,2601,4.054140328417539e-05,3.743479715421738e-05,3.530354858056976e-05,2023,1,2023-01,0.03036455337343832,0.02984799650287846,0.030822090739144815,1.491653009271828e-05,-0.00016816141765372167,0.00018202049195402376,0.1183594040196571,0.11801080112175708,0.11859781495742702
26,Ruhango,Byimana,2,Southern Province,2602,3.841467057611485e-05,3.657080546055511e-05,3.390373023774342e-05,2023,1,2023-01,0.030521450662152647,0.029672655849296847,0.032382842133194874,-3.998060011400753e-05,-0.00020538042620943907,0.00028063355299731295,0.11831480671359235,0.11798696936656661,0.1185748622529537
26,Ruhango,Kabagali,2,Southern Province,2603,4.029512950251904e-05,3.778144409961793e-05,3.373556208491545e-05,2023,1,2023-01,0.030989945594792245,0.030391386088365727,0.03143894246284427,-5.294515670557525e-05,-0.0002746636609894418,0.00014452960062643098,0.11839818478128528,0.11817790534798016,0.11856039189180952
26,Ruhango,Kinazi,2,Southern Province,2604,4.2942457817904e-05,3.967376504387887e-05,3.638735987066304e-05,2023,1,2023-01,0.03326853129928509,0.03242303721991496,0.03430710786413571,1.623036875265652e-05,-0.00012998264277247303,0.0001042846759789264,0.11849840306538091,0.11822323851557008,0.11867677123356946
26,Ruhango,Kinihira,2,Southern Province,2605,3.839637779615966e-05,3.465976743834178e-05,3.164160756514517e-05,2023,1,2023-01,0.030889802814963042,0.03007455085287534,0.03156056092807416,-1.5172235165251336e-05,-0.00034654293715782425,7.625675447335697e-05,0.11830450774527891,0.11801080112175708,0.1185312547403182
26,Ruhango,Mbuye,2,Southern Province,2606,3.9327664586608827e-05,3.596177896291344e-05,3.1722666550096936e-05,2023,1,2023-01,0.032312854606902267,0.030891044016257384,0.03410734691034635,4.808126182202381e-05,-6.531486631038642e-05,0.0001525324615600162,0.11838004606326678,0.11794722809338613,0.11862727055096903
26,Ruhango,Mwendo,2,Southern Province,2607,3.777838761466374e-05,3.546556228943609e-05,3.3077698083724665e-05,2023,1,2023-01,0.03054058348363528,0.030104395231187266,0.03115253042467478,4.0751049119894435e-05,-0.00020538042620943907,0.00035644484514807027,0.11817269624194486,0.11799219006827795,0.11841549857182081
26,Ruhango,Ntongwe,2,Southern Province,2608,4.1416444015498276e-05,3.8602529651106184e-05,3.671636723142555e-05,2023,1,2023-01,0.032608659008630095,0.03173659430740389,0.033261591514636826,1.253709154989243e-05,-0.0001701872820258074,0.00016274530977274207,0.11835074713772582,0.11816516262639669,0.11863306489885515
26,Ruhango,Ruhango,2,Southern Province,2609,4.1416444015498276e-05,3.837532412497847e-05,3.499136191819584e-05,2023,1,2023-01,0.03160500727681502,0.029908463016844272,0.0326455612590629,7.059950136599797e-05,-8.194308049916747e-05,0.00019904585937498975,0.11841760666318604,0.11816526966243504,0.11860078357159361
27,Muhanga,Cyeza,2,Southern Province,2701,3.973138986378941e-05,3.735772505462481e-05,3.489603972374134e-05,2023,1,2023-01,0.030993282705469458,0.03039319549140204,0.031881953938977345,2.8005674922819483e-05,-0.0005736024443407232,0.0003738593261330629,0.11827094591986761,0.11783507719316208,0.11854629016640035
27,Muhanga,Kabacuzi,2,Southern Province,2702,3.964037942738511e-05,3.5598854681612423e-05,3.3246614865811084e-05,2023,1,2023-01,0.031861516129576134,0.03063205900137985,0.032556322781086146,-1.3995093014032861e-05,-0.00042822020357918133,0.00033470717001177864,0.11828462175489274,0.11795404756350196,0.11854629016640035
27,Muhanga,Kibangu,2,Southern Province,2703,3.620030531071408e-05,3.408635530463563e-05,3.25884427006253e-05,2023,1,2023-01,0.030899818682142272,0.029948514491192957,0.03199736665739557,-3.2702317862244236e-05,-0.00023316074422968146,0.00016944320668692812,0.11832116111538153,0.11805923388231462,0.11851620458681386
27,Muhanga,Kiyumba,2,Southern Province,2704,4.0230000847693375e-05,3.7879179913625896e-05,3.392003550079438e-05,2023,1,2023-01,0.031326939798420834,0.030661941261300237,0.032500097578330535,-5.0715615119518145e-05,-0.0001702133580594272,8.775264020467106e-05,0.11819976425043606,0.11803947820974649,0.1184076728427488
27,Muhanga,Muhanga,2,Southern Province,2705,4.13766589011605e-05,3.766686635209379e-05,3.473740775460089e-05,2023,1,2023-01,0.0310856749927598,0.030437216221145067,0.03205392564230049,-0.00021233876867804115,-0.0006344932480717041,0.00019182836696592516,0.11817633517601257,0.11784580584927286,0.11840944862379464
27,Muhanga,Mushishiro,2,Southern Province,2706,4.13766589011605e-05,3.779163298438203e-05,3.2619262022760755e-05,2023,1,2023-01,0.030570540050104587,0.030037042648831957,0.031432136742644536,0.00011143787303801342,-0.000170012448427543,0.0004382470142444408,0.11835637633700932,0.11808614814120486,0.11857712063633168
27,Muhanga,Nyabinoni,2,Southern Province,2707,3.730807671059049e-05,3.452897296421605e-05,3.162117883133627e-05,2023,1,2023-01,0.030228090311253016,0.02865527707459973,0.030933811690789206,-7.120409437591967e-05,-0.00028562301304194495,0.0001694432066870616,0.11832230970291366,0.118196491873593,0.1185135223698687
27,Muhanga,Nyamabuye,2,Southern Province,2708,3.806521640385293e-05,3.5570726873950075e-05,3.417703792896161e-05,2023,1,2023-01,0.030602071885462694,0.029672655849296847,0.031377623563756604,-5.699216322645468e-05,-0.00019385838741769183,0.00016324267901394405,0.11790141237809917,0.11766205504285406,0.11813132935283215
27,Muhanga,Nyarusange,2,Southern Province,2709,3.984048392848451e-05,3.604394643005668e-05,3.345388593241177e-05,2023,1,2023-01,0.030791705014100047,0.03020775912994004,0.03133810271845611,1.2097032360081406e-05,-0.0003066161116293248,0.00043824701424440053,0.1182210367199841,0.11798644612675081,0.11848032513784756
27,Muhanga,Rongi,2,Southern Province,2710,4.0230000847693375e-05,3.56428358311478e-05,3.162117883133627e-05,2023,1,2023-01,0.030670348494661707,0.029218888377322658,0.032002998070241456,5.413431151582925e-05,-0.00028227420450691336,0.00021928593014311073,0.11829802171727355,0.11802557109552568,0.11850002485687283
27,Muhanga,Rugendabari,2,Southern Province,2711,3.7664590984161765e-05,3.5268801624574665e-05,3.2619262022760755e-05,2023,1,2023-01,0.030981196695807827,0.030116919020627245,0.03238958739286981,6.525028604646929e-06,-0.000170012448427543,0.00013201935750360296,0.1182612092215841,0.11805896972168382,0.11851643279252883
